"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"County","Lake","IL",2.09680460035751,"Chicago, IL","Lake",NA
"County","Lake","IN",1.43262064078531,"Chicago, IN","Lake",NA
"County","Lake","OH",1.56240684569301,"Cleveland, OH","Lake",NA
"County","Lane","OR",2.59015701430078,"Eugene, OR","Lane",NA
"County","Leon","FL",1.85320898819887,"Tallahassee, FL","Leon",NA
"County","Linn","IA",3.38174398392371,"Cedar Rapids, IA","Linn",NA
"County","Mesa","CO",1.86689079300053,"Grand Junction, CO","Mesa",NA
"County","Napa","CA",1.36400386492222,"Napa, CA","Napa",NA
"County","Nash","NC",3.27982252845866,"Rocky Mount, NC","Nash",NA
"County","Owen","IN",3.45478689189289,"Bloomington, IN","Owen",NA
"County","Park","CO",3.14776632060042,"Denver, CO","Park",NA
"County","Pike","GA",-1.12060000313879,"Atlanta, GA","Pike",NA
"County","Pima","AZ",4.0520219875909,"Tucson, AZ","Pima",NA
"County","Polk","FL",4.23032135004701,"Lakeland, FL","Polk",NA
"County","Polk","OR",4.85940420934656,"Salem, OR","Polk",NA
"County","Rock","WI",2.77528604754998,"Janesville, WI","Rock",NA
"County","Tate","MS",4.10684040543603,"Memphis, MS","Tate",NA
"County","Utah","UT",3.44956978403286,"Provo, UT","Utah",NA
"County","Vigo","IN",3.85088174693512,"Terre Haute, IN","Vigo",NA
"County","Wake","NC",4.33716691563199,"Raleigh, NC","Wake",NA
"County","Webb","TX",3.6494058521642,"Laredo, TX","Webb",NA
"County","Weld","CO",3.88853361872876,"Greeley, CO","Weld",NA
"County","Will","IL",2.7340802416021,"Chicago, IL","Will",NA
"County","Wood","OH",2.21879292603381,"Toledo, OH","Wood",NA
"County","Yolo","CA",5.05975238630416,"Sacramento, CA","Yolo",NA
"County","York","PA",3.00385966389873,"York, PA","York",NA
"County","York","SC",3.52690081859513,"Charlotte, SC","York",NA
"County","Yuba","CA",7.26400057009808,"Yuba City, CA","Yuba",NA
"County","Yuma","AZ",2.20594071707114,"Yuma, AZ","Yuma",NA
"County","Adams","CO",3.43864460357524,"Denver, CO","Adams",NA
"County","Aiken","SC",2.99553389867873,"Augusta, SC","Aiken",NA
"County","Allen","IN",2.0940117113397,"Fort Wayne, IN","Allen",NA
"County","Allen","OH",2.63973806786488,"Lima, OH","Allen",NA
"County","Barry","MI",3.21956077453282,"Grand Rapids, MI","Barry",NA
"County","Berks","PA",2.80049379234021,"Reading, PA","Berks",NA
"County","Blair","PA",3.10159502654046,"Altoona, PA","Blair",NA
"County","Boise","ID",3.14644242718414,"Boise City, ID","Boise",NA
"County","Boone","IL",3.47442551713108,"Rockford, IL","Boone",NA
"County","Boone","IN",3.54421521759653,"Indianapolis, IN","Boone",NA
"County","Boone","KY",1.76572390754249,"Cincinnati, KY","Boone",NA
"County","Boone","MO",2.04101789780359,"Columbia, MO","Boone",NA
"County","Brown","IN",2.52229993632466,"Indianapolis, IN","Brown",NA
"County","Brown","OH",0.419932440471076,"Cincinnati, OH","Brown",NA
"County","Brown","WI",3.81960778076454,"Green Bay, WI","Brown",NA
"County","Bucks","PA",2.08828567274757,"Philadelphia, PA","Bucks",NA
"County","Burke","NC",2.95134867990043,"Hickory, NC","Burke",NA
"County","Butte","CA",3.89246215490355,"Chico, CA","Butte",NA
"County","Butts","GA",2.85605708726793,"Atlanta, GA","Butts",NA
"County","Caddo","LA",1.62186737841256,"Shreveport, LA","Caddo",NA
"County","Cecil","MD",2.37185937144305,"Philadelphia, MD","Cecil",NA
"County","Clark","IN",3.0808217288795,"Louisville/Jefferson County, IN","Clark",NA
"County","Clark","NV",4.78589309655742,"Las Vegas, NV","Clark",NA
"County","Clark","OH",2.69147691690288,"Springfield, OH","Clark",NA
"County","Comal","TX",3.15306343132129,"San Antonio, TX","Comal",NA
"County","Craig","VA",5.67553204913232,"Roanoke, VA","Craig",NA
"County","Creek","OK",5.52736331952728,"Tulsa, OK","Creek",NA
"County","Davis","UT",3.04472084814993,"Ogden, UT","Davis",NA
"County","Delta","TX",4.29924092867616,NA,"Delta",NA
"County","Dodge","MN",7.4312200527864,"Rochester, MN","Dodge",NA
"County","Duval","FL",3.14178890769442,"Jacksonville, FL","Duval",NA
"County","Eaton","MI",3.54508149946628,"Lansing, MI","Eaton",NA
"County","Ellis","TX",4.29457522089317,"Dallas-Fort Worth, TX","Ellis",NA
"County","Essex","MA",3.00476190111649,"Boston, MA","Essex",NA
"County","Essex","NJ",4.47783680155763,"New York, NJ","Essex",NA
"County","Floyd","GA",0.764670294190805,"Rome, GA","Floyd",NA
"County","Floyd","IN",2.04924410677989,"Louisville/Jefferson County, IN","Floyd",NA
"County","Glynn","GA",1.36285431693076,"Brunswick, GA","Glynn",NA
"County","Grady","OK",2.65296687776775,"Oklahoma City, OK","Grady",NA
"County","Henry","GA",3.29217718672896,"Atlanta, GA","Henry",NA
"County","Henry","IL",2.45500805091987,"Davenport, IL","Henry",NA
"County","Hinds","MS",2.94147140740751,"Jackson, MS","Hinds",NA
"County","Jones","GA",3.16522395600783,"Macon, GA","Jones",NA
"County","Kings","CA",6.67949260555213,"Hanford, CA","Kings",NA
"County","Kings","NY",4.6921498841792,"New York, NY","Kings",NA
"County","Lamar","MS",2.44738684996361,"Hattiesburg, MS","Lamar",NA
"County","Logan","OK",3.35770228378544,"Oklahoma City, OK","Logan",NA
"County","Lucas","OH",1.41716854816144,"Toledo, OH","Lucas",NA
"County","Macon","TN",3.88640764953179,"Nashville, TN","Macon",NA
"County","Marin","CA",0.592777419143916,"San Francisco, CA","Marin",NA
"County","Meade","KY",-0.373545292175332,"Elizabethtown, KY","Meade",NA
"County","Miami","KS",3.38980901695707,"Kansas City, KS","Miami",NA
"County","Ocean","NJ",3.07089394461099,"New York, NJ","Ocean",NA
"County","Pasco","FL",3.46974522712312,"Tampa, FL","Pasco",NA
"County","Perry","MS",3.32221705173994,"Hattiesburg, MS","Perry",NA
"County","Perry","PA",1.23201009064216,"Harrisburg, PA","Perry",NA
"County","Pinal","AZ",1.96768649919971,"Phoenix, AZ","Pinal",NA
"County","Posey","IN",2.14303522749793,"Evansville, IN","Posey",NA
"County","Salem","NJ",1.10066176397181,"Philadelphia, NJ","Salem",NA
"County","Sarpy","NE",2.55512985187552,"Omaha, NE","Sarpy",NA
"County","Scott","KY",2.95371514605318,"Lexington, KY","Scott",NA
"County","Scott","MN",3.61373803726244,"Minneapolis-St Paul, MN","Scott",NA
"County","Smith","TN",2.98809617262106,"Nashville, TN","Smith",NA
"County","Stark","OH",2.69796863699525,"Canton, OH","Stark",NA
"County","Stone","MS",2.06108533054477,NA,"Stone",NA
"County","Tioga","NY",3.12325536788456,"Binghamton, NY","Tioga",NA
"County","Union","NC",2.85258500840089,"Charlotte, NC","Union",NA
"County","Union","TN",2.5998338877455,"Knoxville, TN","Union",NA
"County","Wayne","MI",5.8774276708568,"Detroit, MI","Wayne",NA
"County","Wayne","NY",4.66796801984635,"Rochester, NY","Wayne",NA
"County","Weber","UT",2.98591786403954,"Ogden, UT","Weber",NA
"County","Wells","IN",2.67166890540796,"Fort Wayne, IN","Wells",NA
"County","Albany","NY",2.43162488704017,"Albany, NY","Albany",NA
"County","Austin","TX",-1.08723143292267,"Houston, TX","Austin",NA
"County","Barrow","GA",2.70564189228331,"Atlanta, GA","Barrow",NA
"County","Bartow","GA",3.10645156272396,"Atlanta, GA","Bartow",NA
"County","Beaver","PA",2.76226336614846,"Pittsburgh, PA","Beaver",NA
"County","Benton","IN",3.42138142619607,"Lafayette-West Lafayette, IN","Benton",NA
"County","Benton","OR",4.0102085295468,"Corvallis, OR","Benton",NA
"County","Benton","WA",6.23191493326078,"Kennewick, WA","Benton",NA
"County","Bergen","NJ",3.27853424387908,"New York, NJ","Bergen",NA
"County","Blount","TN",2.7270975051594,"Knoxville, TN","Blount",NA
"County","Brazos","TX",3.55118615769531,"College Station, TX","Brazos",NA
"County","Broome","NY",3.29752544407625,"Binghamton, NY","Broome",NA
"County","Butler","OH",2.70302606851232,"Cincinnati, OH","Butler",NA
"County","Butler","PA",2.7532923929803,"Pittsburgh, PA","Butler",NA
"County","Camden","NJ",2.00827236249336,"Philadelphia, NJ","Camden",NA
"County","Cannon","TN",1.51521595431368,"Nashville, TN","Cannon",NA
"County","Canyon","ID",3.99945935859585,"Boise City, ID","Canyon",NA
"County","Carbon","PA",2.11780650773602,"Allentown, PA","Carbon",NA
"County","Carter","TN",1.91122749313466,"Johnson City, TN","Carter",NA
"County","Carver","MN",3.48459394390407,"Minneapolis-St Paul, MN","Carver",NA
"County","Centre","PA",3.71130968584612,"State College, PA","Centre",NA
"County","Chelan","WA",4.16821209574067,"Wenatchee, WA","Chelan",NA
"County","Clarke","GA",4.05192477384895,"Athens, GA","Clarke",NA
"County","Collin","TX",4.0251500687136,"Dallas-Fort Worth, TX","Collin",NA
"County","Copiah","MS",3.44143969268194,"Jackson, MS","Copiah",NA
"County","Coweta","GA",2.88889284516806,"Atlanta, GA","Coweta",NA
"County","Dakota","MN",3.8005109453837,"Minneapolis-St Paul, MN","Dakota",NA
"County","Dallas","IA",2.30430239498991,"Des Moines, IA","Dallas",NA
"County","Dallas","TX",5.23268055320092,"Dallas-Fort Worth, TX","Dallas",NA
"County","DeSoto","MS",6.49184499569953,"Memphis, MS","DeSoto",NA
"County","Dekalb","GA",4.72537885169712,"Atlanta, GA","Dekalb",NA
"County","Denton","TX",3.9939927724155,"Dallas-Fort Worth, TX","Denton",NA
"County","Denver","CO",3.28502401456136,"Denver, CO","Denver",NA
"County","Durham","NC",3.17595486582069,"Durham, NC","Durham",NA
"County","Elbert","CO",3.74756106362357,"Denver, CO","Elbert",NA
"County","Etowah","AL",6.2526928277108,"Gadsden, AL","Etowah",NA
"County","Fresno","CA",4.53281208254348,"Fresno, CA","Fresno",NA
"County","Fulton","GA",3.46954523353904,"Atlanta, GA","Fulton",NA
"County","Gaston","NC",3.11374119032512,"Charlotte, NC","Gaston",NA
"County","Geauga","OH",1.79958589099169,"Cleveland, OH","Geauga",NA
"County","Gibson","IN",2.12117838569279,NA,"Gibson",NA
"County","Greene","IN",2.17370609870294,NA,"Greene",NA
"County","Greene","MO",2.53224134085575,"Springfield, MO","Greene",NA
"County","Greene","OH",1.71371849635108,"Dayton, OH","Greene",NA
"County","Hardin","KY",3.88591873936998,"Elizabethtown, KY","Hardin",NA
"County","Howard","IN",3.4674120885566,"Kokomo, IN","Howard",NA
"County","Howard","MD",0.91000437016426,"Baltimore, MD","Howard",NA
"County","Hudson","NJ",4.8729026190321,"New York, NJ","Hudson",NA
"County","Ingham","MI",3.96498040972704,"Lansing, MI","Ingham",NA
"County","Jasper","GA",3.55787405213385,"Atlanta, GA","Jasper",NA
"County","Jasper","IN",2.61818293984082,"Chicago, IN","Jasper",NA
"County","Jasper","MO",3.39864785588869,"Joplin, MO","Jasper",NA
"County","Kenton","KY",2.77898099204675,"Cincinnati, KY","Kenton",NA
"County","Lehigh","PA",2.08101233461514,"Allentown, PA","Lehigh",NA
"County","Lorain","OH",2.07095474522674,"Cleveland, OH","Lorain",NA
"County","Loudon","TN",2.89535597185037,"Knoxville, TN","Loudon",NA
"County","Macomb","MI",2.46684449184722,"Detroit, MI","Macomb",NA
"County","Madera","CA",8.16929678440864,"Madera, CA","Madera",NA
"County","Marion","FL",3.85721809490861,"Ocala, FL","Marion",NA
"County","Marion","IN",2.78083980732311,"Indianapolis, IN","Marion",NA
"County","Marion","OR",4.96597468533904,"Salem, OR","Marion",NA
"County","Marion","TN",3.05511915611684,"Chattanooga, TN","Marion",NA
"County","Martin","FL",3.55297828303839,"Port St. Lucie, FL","Martin",NA
"County","McLean","IL",4.10040348701073,"Bloomington, IL","McLean",NA
"County","Medina","OH",1.42785221564234,"Cleveland, OH","Medina",NA
"County","Medina","TX",3.50325514846895,"San Antonio, TX","Medina",NA
"County","Merced","CA",2.83066212095188,"Merced, CA","Merced",NA
"County","Mercer","NJ",1.53454692438095,"Trenton, NJ","Mercer",NA
"County","Mercer","PA",1.40524294691872,"Youngstown, PA","Mercer",NA
"County","Mobile","AL",2.16890339638615,"Mobile, AL","Mobile",NA
"County","Mohave","AZ",2.60538274017239,"Lake Havasu City, AZ","Mohave",NA
"County","Monroe","IL",-10.3392960536639,"St. Louis, IL","Monroe",NA
"County","Monroe","IN",3.31336033197109,"Bloomington, IN","Monroe",NA
"County","Monroe","MI",2.58144502043311,"Monroe, MI","Monroe",NA
"County","Morgan","IN",3.26239589728959,"Indianapolis, IN","Morgan",NA
"County","Morris","NJ",2.15384716069507,"New York, NJ","Morris",NA
"County","Morton","ND",5.8777535911121,"Bismarck, ND","Morton",NA
"County","Nassau","FL",2.56675022724932,"Jacksonville, FL","Nassau",NA
"County","Nassau","NY",3.9400315505175,"New York, NY","Nassau",NA
"County","Newton","GA",3.03478594529692,"Atlanta, GA","Newton",NA
"County","Newton","IN",2.59096568726977,"Chicago, IN","Newton",NA
"County","Oldham","KY",2.47648084827984,"Louisville/Jefferson County, KY","Oldham",NA
"County","Oneida","NY",2.85650574144409,"Utica, NY","Oneida",NA
"County","Onslow","NC",0.982236345596308,"Jacksonville, NC","Onslow",NA
"County","Orange","CA",0.0147212416608701,"Los Angeles-Long Beach-Anaheim, CA","Orange",NA
"County","Orange","FL",3.75493587697215,"Orlando, FL","Orange",NA
"County","Orange","NC",2.76569923282894,"Durham, NC","Orange",NA
"County","Oswego","NY",1.65685840871295,"Syracuse, NY","Oswego",NA
"County","Ottawa","MI",2.8900268294429,"Grand Rapids, MI","Ottawa",NA
"County","Ottawa","OH",1.61864739722703,"Port Clinton, OH","Ottawa",NA
"County","Parker","TX",4.27236810274541,"Dallas-Fort Worth, TX","Parker",NA
"County","Pender","NC",1.92723363936111,"Wilmington, NC","Pender",NA
"County","Peoria","IL",2.45102991196003,"Peoria, IL","Peoria",NA
"County","Pierce","WA",4.47207529289456,"Seattle, WA","Pierce",NA
"County","Placer","CA",4.53149861524786,"Sacramento, CA","Placer",NA
"County","Porter","IN",-0.0592876993078621,"Chicago, IN","Porter",NA
"County","Pueblo","CO",5.29421312541608,"Pueblo, CO","Pueblo",NA
"County","Putnam","IN",3.07701782008014,"Indianapolis, IN","Putnam",NA
"County","Putnam","NY",3.27324014506487,"New York, NY","Putnam",NA
"County","Queens","NY",4.98144313963772,"New York, NY","Queens",NA
"County","Racine","WI",2.9167509259838,"Racine, WI","Racine",NA
"County","Ramsey","MN",4.7445524522888,"Minneapolis-St Paul, MN","Ramsey",NA
"County","Saline","AR",2.90334734899096,"Little Rock, AR","Saline",NA
"County","Shasta","CA",3.19124359633074,"Redding, CA","Shasta",NA
"County","Shelby","AL",2.12638604797012,"Birmingham, AL","Shelby",NA
"County","Shelby","IN",2.04834209797184,"Indianapolis, IN","Shelby",NA
"County","Shelby","KY",1.23996945636834,"Louisville/Jefferson County, KY","Shelby",NA
"County","Shelby","TN",4.80468982899844,"Memphis, TN","Shelby",NA
"County","Skagit","WA",4.67026781434186,"Mount Vernon, WA","Skagit",NA
"County","Solano","CA",2.61520537426512,"Vallejo, CA","Solano",NA
"County","Sonoma","CA",0.237186628848061,"Santa Rosa, CA","Sonoma",NA
"County","Stokes","NC",2.30522789472603,"Winston-Salem, NC","Stokes",NA
"County","Summit","OH",2.04925328195975,"Akron, OH","Summit",NA
"County","Sumner","TN",2.69819446157259,"Nashville, TN","Sumner",NA
"County","Sumter","SC",2.90962451587667,"Sumter, SC","Sumter",NA
"County","Sutter","CA",6.70654549089948,"Yuba City, CA","Sutter",NA
"County","Teller","CO",3.84891370767461,"Colorado Springs, CO","Teller",NA
"County","Tipton","IN",3.78503570938388,NA,"Tipton",NA
"County","Tipton","TN",4.84579779046337,"Memphis, TN","Tipton",NA
"County","Tooele","UT",2.79123623316295,"Salt Lake City, UT","Tooele",NA
"County","Travis","TX",3.20732248897299,"Austin, TX","Travis",NA
"County","Tulare","CA",3.94660274273078,"Visalia, CA","Tulare",NA
"County","Ulster","NY",2.5578349430351,"Kingston, NY","Ulster",NA
"County","Walker","AL",1.42108047424601,"Birmingham, AL","Walker",NA
"County","Walker","GA",3.33850489213358,"Chattanooga, GA","Walker",NA
"County","Waller","TX",3.0036019036933,"Houston, TX","Waller",NA
"County","Walton","GA",3.11358228330937,"Atlanta, GA","Walton",NA
"County","Warren","IA",2.81643692185869,"Des Moines, IA","Warren",NA
"County","Warren","KY",2.7976160019335,"Bowling Green, KY","Warren",NA
"County","Warren","NY",1.3842960337443,"Glens Falls, NY","Warren",NA
"County","Warren","OH",3.10686064638939,"Cincinnati, OH","Warren",NA
"County","Washoe","NV",1.07162843940383,"Reno, NV","Washoe",NA
"County","Wilson","TN",1.91168284101515,"Nashville, TN","Wilson",NA
"County","Wilson","TX",2.3669400118221,"San Antonio, TX","Wilson",NA
"County","Yakima","WA",5.79298767237239,"Yakima, WA","Yakima",NA
"County","Alachua","FL",2.66823248880807,"Gainesville, FL","Alachua",NA
"County","Alameda","CA",1.05872303596303,"San Francisco, CA","Alameda",NA
"County","Amherst","VA",1.48092182155979,"Lynchburg, VA","Amherst",NA
"County","Autauga","AL",2.77631276481157,"Montgomery, AL","Autauga",NA
"County","Belmont","OH",3.0658790412807,"Wheeling, OH","Belmont",NA
"County","Berrien","MI",2.14507050223666,"Niles, MI","Berrien",NA
"County","Bossier","LA",2.27457242953843,"Shreveport, LA","Bossier",NA
"County","Boulder","CO",3.47905142494043,"Boulder, CO","Boulder",NA
"County","Bradley","TN",2.52305157213301,"Cleveland, TN","Bradley",NA
"County","Brevard","FL",3.15878164541329,"Melbourne, FL","Brevard",NA
"County","Bristol","MA",3.84670231675512,"Providence, MA","Bristol",NA
"County","Bristol","RI",3.98810211611302,"Providence, RI","Bristol",NA
"County","Broward","FL",0.640925978511623,"Miami-Fort Lauderdale, FL","Broward",NA
"County","Calhoun","MI",3.65206017358619,"Battle Creek, MI","Calhoun",NA
"County","Calumet","WI",3.37809389641824,"Appleton, WI","Calumet",NA
"County","Calvert","MD",0.8574033028589,"Washington, MD","Calvert",NA
"County","Cameron","TX",4.79093503321013,"Brownsville, TX","Cameron",NA
"County","Carroll","GA",3.15768686390674,"Atlanta, GA","Carroll",NA
"County","Carroll","IN",3.30712095159748,"Lafayette-West Lafayette, IN","Carroll",NA
"County","Carroll","MD",0.605642539043005,"Baltimore, MD","Carroll",NA
"County","Cascade","MT",3.19031122681085,"Great Falls, MT","Cascade",NA
"County","Catawba","NC",2.56149849090231,"Hickory, NC","Catawba",NA
"County","Catoosa","GA",3.20646161991479,"Chattanooga, GA","Catoosa",NA
"County","Charles","MD",0.930013651353947,"Washington, MD","Charles",NA
"County","Chatham","GA",2.13428185599622,"Savannah, GA","Chatham",NA
"County","Chatham","NC",2.54050310359704,"Durham, NC","Chatham",NA
"County","Chemung","NY",2.38807193669839,"Elmira, NY","Chemung",NA
"County","Chester","PA",2.15733639089745,"Philadelphia, PA","Chester",NA
"County","Clinton","MI",3.49081243768001,"Lansing, MI","Clinton",NA
"County","Collier","FL",0.0741055697635966,"Naples, FL","Collier",NA
"County","Coryell","TX",4.22432847060399,"Killeen, TX","Coryell",NA
"County","Cowlitz","WA",3.44096186875571,"Longview, WA","Cowlitz",NA
"County","Dauphin","PA",1.81095719359511,"Harrisburg, PA","Dauphin",NA
"County","DeKalb","IL",2.44375433667791,"Chicago, IL","DeKalb",NA
"County","De Soto","LA",0.0330156967535329,"Shreveport, LA","De Soto",NA
"County","Dickson","TN",3.03229733189401,"Nashville, TN","Dickson",NA
"County","Douglas","CO",1.66431435563388,"Denver, CO","Douglas",NA
"County","Douglas","GA",3.16084946910337,"Atlanta, GA","Douglas",NA
"County","Douglas","KS",2.25866245556445,"Lawrence, KS","Douglas",NA
"County","Douglas","NE",2.79388574522197,"Omaha, NE","Douglas",NA
"County","Douglas","WA",3.68884275101525,"Wenatchee, WA","Douglas",NA
"County","Du Page","IL",2.46818691746263,"Chicago, IL","Du Page",NA
"County","El Paso","CO",3.50925127616994,"Colorado Springs, CO","El Paso",NA
"County","El Paso","TX",2.71935860855271,"El Paso, TX","El Paso",NA
"County","Elkhart","IN",1.35799594229367,"Elkhart, IN","Elkhart",NA
"County","Fayette","GA",2.79753373076111,"Atlanta, GA","Fayette",NA
"County","Fayette","KY",3.060550721732,"Lexington, KY","Fayette",NA
"County","Fayette","TN",4.70522977440988,"Memphis, TN","Fayette",NA
"County","Forrest","MS",2.37875616130658,"Hattiesburg, MS","Forrest",NA
"County","Forsyth","GA",2.73525560450231,"Atlanta, GA","Forsyth",NA
"County","Forsyth","NC",3.62836405447675,"Winston-Salem, NC","Forsyth",NA
"County","Garland","AR",3.57363379208683,"Hot Springs, AR","Garland",NA
"County","Genesee","MI",3.19206135641369,"Flint, MI","Genesee",NA
"County","Hamblen","TN",2.41101251981372,"Morristown, TN","Hamblen",NA
"County","Hampden","MA",3.63278101880578,"Springfield, MA","Hampden",NA
"County","Hancock","IN",3.05540073595751,"Indianapolis, IN","Hancock",NA
"County","Hancock","MS",5.43264839825378,"Gulfport, MS","Hancock",NA
"County","Hanover","VA",1.69595992926248,"Richmond, VA","Hanover",NA
"County","Harford","MD",1.191343259166,"Baltimore, MD","Harford",NA
"County","Hawkins","TN",2.67625869402314,"Kingsport, TN","Hawkins",NA
"County","Haywood","NC",2.53229610509182,"Asheville, NC","Haywood",NA
"County","Henrico","VA",2.78043263432728,"Richmond, VA","Henrico",NA
"County","Hickman","TN",2.66267266915734,"Nashville, TN","Hickman",NA
"County","Houston","GA",2.81588679803808,"Warner Robins, GA","Houston",NA
"County","Jackson","MI",2.51857352308045,"Jackson, MI","Jackson",NA
"County","Jackson","MO",3.58745361933945,"Kansas City, MO","Jackson",NA
"County","Jackson","OR",4.23287412854129,"Medford, OR","Jackson",NA
"County","Johnson","IN",2.90914998134094,"Indianapolis, IN","Johnson",NA
"County","Johnson","KS",2.76344285322856,"Kansas City, KS","Johnson",NA
"County","Johnson","TX",4.37221829706607,"Dallas-Fort Worth, TX","Johnson",NA
"County","Kanawha","WV",3.61782439432886,"Charleston, WV","Kanawha",NA
"County","Kaufman","TX",4.27312731399395,"Dallas-Fort Worth, TX","Kaufman",NA
"County","Kendall","IL",2.57347130730727,"Chicago, IL","Kendall",NA
"County","Kenosha","WI",2.21321119302517,"Chicago, WI","Kenosha",NA
"County","Laramie","WY",2.96569593392258,"Cheyenne, WY","Laramie",NA
"County","Larimer","CO",3.4025807855135,"Fort Collins, CO","Larimer",NA
"County","Laurens","SC",3.52603574137242,"Greenville, SC","Laurens",NA
"County","Lebanon","PA",3.52987891623054,"Lebanon, PA","Lebanon",NA
"County","Liberty","GA",-2.02277929662842,"Hinesville, GA","Liberty",NA
"County","Lincoln","MO",1.05403080732864,"St. Louis, MO","Lincoln",NA
"County","Lincoln","OK",2.97182798853468,"Oklahoma City, OK","Lincoln",NA
